"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"17559";"-0,521667";"44,838333";"44°50'17.999N 0°31'18.001W";"33167";"Rue Léon Blum";"École élémentaire Léon Blum : Dans le coin de la cour, à droite du terrain de handball";"33270";"FLOIRAC";"24/07/2009";"En extérieur";"FicheMesure17559.pdf";"Oui";"0,81";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,09";"";"";"0,47";"";"";"0,07";"";"";"";"";"";"";"0,91";"";"0,36";"";"0,81";"";"";"";"";"1,359301";"1,270354";"-67,815";"0,713819"
"17611";"-1,185833";"44,661667";"44°39'42.001N 1°11'8.999W";"33009";"Boulevard de l'Océan";"Niveau 1, M. et Mme JOURNU, sur le palier, côté opposé de l'entrée principale";"33120";"ARCACHON";"11/08/2009";"En intérieur";"FicheMesure17611.pdf";"Oui";"0";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"0,07";"0,07";"";"0"
"17613";"-1,185833";"44,661667";"44°39'42.001N 1°11'8.999W";"33009";"Boulevard de l'Océan";"Niveau 2, M. et Mme JOURNU, sur le palier côté opposé au boulevard de l'Océan";"33120";"ARCACHON";"11/08/2009";"En intérieur";"FicheMesure17613.pdf";"Oui";"0,22";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"";"";"";"0,12";"0,12";"45,455";"0"
"17618";"0,379167";"43,958611";"43°57'31.000N 0°22'45.001E";"32107";"Avenue des Anciens Combattants d'Afrique du Nord et des T";"Face au bâtiment de France Télécom, dans le parc";"32100";"CONDOM";"13/08/2009";"En extérieur";"FicheMesure17618.pdf";"Oui";"0,51";"Divers";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,33";"";"";"";"";"1,33";"1,33";"-160,784";"0"
"17619";"0,379167";"43,958611";"43°57'31.000N 0°22'45.001E";"32107";"Avenue du Maréchal Joffre";"Dans l'impasse située devant la maison de M. ILHAT-DRESSEL";"32100";"CONDOM";"13/08/2009";"En extérieur";"FicheMesure17619.pdf";"Oui";"0";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,32";"";"";"";"";"0,32";"0,32";"";"0"
"17620";"0,185833";"44,676389";"44°40'35.000N 0°11'8.999E";"47086";"Avenue du 19 mars 1962";"à côté du portail du parc public";"47120";"DURAS";"12/08/2009";"En extérieur";"FicheMesure17620.pdf";"Oui";"0,47";"Rue / Route / Parking";"EMITECH Mesures Orgeval";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,26";"";"";"";"";"";"";"";"";"1,26";"1,26";"-168,085";"0"
"17622";"0,188056";"44,675278";"44°40'31.001N 0°11'17.002E";"47086";"Chemin de Saint-Eyrard";"devant le n°8 chemin de Saint-Eyrard";"47120";"DURAS";"12/08/2009";"En extérieur";"FicheMesure17622.pdf";"Oui";"0,32";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,79";"";"";"";"";"";"";"";"";"0,79";"0,79";"-146,875";"0"
"17638";"-0,578056";"44,845833";"44°50'44.999N 0°34'41.002W";"33063";"Cours de Verdun";"Union Bordelaise de Gestion de Créances, 4 ème étage, dans le bureau de M. MAGRET";"33000";"BORDEAUX";"11/08/2009";"En intérieur";"FicheMesure17638.pdf";"Oui";"0,26";"Lieu d'habitation";"AEXPERTISE";"0,61";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"0,13";"";"0,63";"";"0,32";"";"";"";"";"0,944405";"0,718471";"-263,233";"0,675399"
"17640";"-0,613889";"44,773611";"44°46'25.000N 0°36'50.000W";"33192";"Avenue Charles et Emile Lestage";"Ecole maternelle La Clairière, dans la salle de classe 1";"33170";"GRADIGNAN";"10/08/2009";"En intérieur";"FicheMesure17640.pdf";"Oui";"0,5";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,85";"";"";"";"";"";"";"0,85";"0,85";"-70";"0"
"17641";"-0,613889";"44,773611";"44°46'25.000N 0°36'50.000W";"33192";"Avenue Jean Larrieu";"Ecole maternelle Ermitage, dans la cour de récréation, à droite du portail principal";"33170";"GRADIGNAN";"10/08/2009";"En intérieur";"FicheMesure17641.pdf";"Oui";"0,46";"Lieu d'habitation";"AEXPERTISE";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"1";"";"";"";"";"";"";"1,005634";"1,003195";"-118,616";"1,137569"
"17642";"-0,614167";"44,773611";"44°46'25.000N 0°36'51.001W";"33192";"Avenue Charles et Emile Lestage";"Ecole primaire Saint-Exupéry, bâtiment n°2, au 1er étage, dans la salle n°7";"33170";"GRADIGNAN";"10/08/2009";"En intérieur";"FicheMesure17642.pdf";"Oui";"0,57";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,89";"";"";"";"";"";"";"0,8956";"0,8956";"-57,123";"0,79798"
"17668";"-0,382222";"44,989444";"44°59'21.998N 0°22'55.999W";"33219";"Impasse Thouluire";"devant le jardin n°55";"33240";"LANDE DE FRONSAC";"12/08/2009";"En extérieur";"FicheMesure17668.pdf";"Oui";"0,47";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,56";"";"";"";"0,13";"";"";"";"";"0,591692";"0,574891";"-25,892";"0,724296"
"17670";"-0,381667";"44,979167";"44°58'45.001N 0°22'54.001W";"33219";"Route du Puy";"devant le n° 1445";"33240";"LANDE DE FRONSAC";"12/08/2009";"En intérieur";"FicheMesure17670.pdf";"Oui";"0,19";"Lieu d'habitation";"AEXPERTISE";"";"";"0,17";"";"";"";"";"";"";"";"";"";"";"";"0,35";"";"";"";"0,2";"";"";"";"";"0,437493";"0,403113";"-130,259";"0,328084"
"17744";"-0,517222";"44,897222";"44°53'49.999N 0°31'1.999W";"33032";"Rue Fernand Constant";"Devant le portail donnant accès au site.";"33530";"BASSENS";"28/08/2009";"En extérieur";"FicheMesure17744.pdf";"Oui";"0,52";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,7";"";"0,62";"";"0,77";"";"";"";"";"1,211322";"1,211322";"-132,946";"0,087965"
"17748";"-0,545";"44,816667";"44°49'0.001N 0°32'42.000W";"33039";"Rue Marcel Sembat";"Ecole Primaire Marcel Sembat : Dans la cour du Centre de Loisirs, devant la porte du local du comité de quartier St Maurice - Marcel Sembat.";"33130";"BEGLES";"09/07/2009";"En extérieur";"FicheMesure17748.pdf";"Oui";"0,77";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"1,12";"";"0,28";"";"0,06";"";"";"";"";"1,158145";"1,156028";"-50,408";"1,136635"
"17749";"-0,5625";"44,791389";"44°47'29.000N 0°33'45.000W";"33039";"Rue Alexis Labro";"Ecole maternelle Jacques Prévert : Dans la cour, près des balançoires.";"33130";"BEGLES";"10/07/2009";"En extérieur";"FicheMesure17749.pdf";"Oui";"0,35";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,23";"";"0,27";"";"0,27";"";"";"";"";"0,445758";"0,445758";"-27,359";"0,073466"
"17751";"-0,541667";"44,805278";"44°48'19.001N 0°32'30.001W";"33039";"Rue des droits de l'enfant";"Centre de loisirs de la petite enfance : Dans le petit jardin du milieu, côté émetteurs (accès par le local animateurs).";"33130";"BEGLES";"09/07/2009";"En extérieur";"FicheMesure17751.pdf";"Oui";"0,63";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,71";"";"0,46";"";"";"";"";"0,850764";"0,850764";"-35,042";"0,606403"
"17752";"-0,563056";"44,795";"44°47'42.000N 0°33'47.002W";"33039";"Chemin Mussonville";"Collège Pablo Neruda : Dans la cour, à côté de la première table de tennis de table.";"33130";"BEGLES";"10/07/2009";"En extérieur";"FicheMesure17752.pdf";"Oui";"0,95";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,06";"";"";"";"";"";"0,14";"";"";"";"";"";"";"0,76";"";"0,89";"";"1,19";"";"";"";"";"1,676007";"1,669072";"-76,422";"0,720943"
"17754";"-0,542222";"44,805";"44°48'18.000N 0°32'31.999W";"33039";"Rue des droits de l'enfant";"Centre de loisirs de la petite enfance : Dans la cour principale, au bord de la haie face au hall d'entrée (niveau regard téléphone).";"33130";"BEGLES";"09/07/2009";"En extérieur";"FicheMesure17754.pdf";"Oui";"0,89";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,11";"";"";"";"";"";"0,11";"";"";"";"";"";"";"0,23";"";"1,01";"";"1,41";"";"";"";"";"1,756502";"1,7496";"-97,36";"0,934266"
"17755";"-0,545556";"44,815278";"44°48'55.001N 0°32'44.002W";"33039";"Rue Marcel Sembat";"Ecole Maternelle Saint Maurice : Dans la cour près du toboggan";"33130";"BEGLES";"09/07/2009";"En extérieur";"FicheMesure17755.pdf";"Oui";"0,64";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,07";"";"";"";"";"";"0,07";"";"";"";"";"";"";"0,63";"";"0,52";"";"0,36";"";"";"";"";"0,898165";"0,892693";"-40,338";"0,693933"
"17756";"-0,571667";"44,818333";"44°49'5.999N 0°34'18.001W";"33063";"Rue Paul Antin";"Ecole maternelle Paul Antin : Au 1er étage, dans la classe 17, près du lavabo, derrière la porte donnant sur la coursive.";"33800";"BORDEAUX";"17/07/2009";"En intérieur";"FicheMesure17756.pdf";"Oui";"0,57";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"0,08";"";"";"";"";"";"";"0,300832";"0,300832";"47,222";"0,567568"
"17759";"-0,600556";"44,848889";"44°50'56.000N 0°36'2.002W";"33063";"Rue de l'école normale";"Ecole maternelle Jean Cocteau : Dans la cour de récréation, à gauche des jeux.";"33200";"BORDEAUX";"17/07/2009";"En extérieur";"FicheMesure17759.pdf";"Oui";"0,45";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,36";"";"0,39";"";"0,41";"";"";"";"";"0,670671";"0,670671";"-49,038";"0,053142"
"17760";"1,430833";"44,466944";"44°28'0.998N 1°25'50.999E";"46042";"Lamothe";"Conseil Général du Lot, Bâtiment B, au 4ème étage, sur le toit terrasse, côté nord";"46000";"CAHORS";"31/08/2009";"En extérieur";"FicheMesure17760.pdf";"Oui";"1,81";"Divers";"AEXPERTISE";"";"0,23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,24";"";"2,52";"";"";"";"";"3,379482";"3,371646";"-86,712";"0,613194"
"17761";"1,430278";"44,4675";"44°28'3.000N 1°25'49.001E";"46042";"Lamothe";"Conseil Général du Lot, sur le parking, à l'entrée livraison, à côté de la place de parking de M. SOGERES";"46000";"CAHORS";"31/08/2009";"En extérieur";"FicheMesure17761.pdf";"Oui";"0,31";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,47";"";"0,38";"";"";"";"";"0,604401";"0,604401";"-94,968";"0,105882"
"17762";"-0,585833";"44,791667";"44°47'30.001N 0°35'8.999W";"33522";"Rue Eugéne Delacroix";"École élémentaire Saint Exupéry : Dans la cour de l'école, au milieu du terrain de football.";"33400";"TALENCE";"26/08/2009";"En extérieur";"FicheMesure17762.pdf";"Oui";"0,71";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,17";"";"0,69";"";"0,74";"";"";"";"";"1,546803";"1,546803";"-117,86";"0,248606"
"17766";"-0,588611";"44,805";"44°48'18.000N 0°35'19.000W";"33522";"Rue Gorges Lasserre";"Halte garderie Les Cabrioles : Dans le jardin, près du petit cabanon en bois.";"33400";"TALENCE";"26/08/2009";"En extérieur";"FicheMesure17766.pdf";"Oui";"0,32";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"0,12";"";"0,1";"";"";"";"";"0,338231";"0,338231";"-5,697";"0,518875"
"17769";"-0,591389";"44,788611";"44°47'19.000N 0°35'29.000W";"33522";"Avenue de Thouars-Château de Thouars";"Accueil-Halte garderie Les premiers pas : Dans le jardin, dans le coin droit près du portail.";"33400";"TALENCE";"26/08/2009";"En extérieur";"FicheMesure17769.pdf";"Oui";"0,72";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"0,12";"";"0,11";"";"";"";"";"";"";"";"";"";"0,93";"";"1,49";"";"0,53";"";"";"";"";"1,841847";"1,834639";"-155,812";"0,823011"
"17770";"-0,59";"44,805833";"44°48'20.999N 0°35'24.000W";"33522";"Rue Gorges Lasserre";"École élémentaire 2 Georges Lasserre : Dans la cour de l'école, au niveau du 3ème arbre devant le préau.";"33400";"TALENCE";"25/08/2009";"En extérieur";"FicheMesure17770.pdf";"Oui";"0,37";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,28";"";"0,14";"";"0,24";"";"";"";"";"0,394462";"0,394462";"-6,611";"0,267629"
"17778";"-0,579722";"44,816944";"44°49'0.998N 0°34'46.999W";"33522";"Rue Jean Jaurès";"Groupe scolaire Jean Jaurès, école maternelle, au 1er étage, dans la classe des grands";"33400";"TALENCE";"26/08/2009";"En intérieur";"FicheMesure17778.pdf";"Oui";"0,1";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"0,17";"";"0,1";"";"";"";"";"";"";"0,209284";"0,197231";"-109,284";"0,3697"
"17779";"-0,579444";"44,816944";"44°49'0.998N 0°34'45.998W";"33522";"Rue Jean Jaurès";"Groupe scolaire Jean Jaurès, école maternelle, dans la cour, sur l'espace de jeux";"33400";"TALENCE";"26/08/2009";"En intérieur";"FicheMesure17779.pdf";"Oui";"0,11";"Lieu d'habitation";"AEXPERTISE";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,08";"";"";"";"";"";"";"0,122066";"0,106301";"-10,969";"0,116642"
"17784";"-0,635833";"44,848333";"44°50'53.999N 0°38'8.999W";"33063";"Rue Grand Lebrun";"Ecole élémentaire Jean Cocteau : Sous le préau.";"33200";"BORDEAUX";"17/07/2009";"En extérieur";"FicheMesure17784.pdf";"Oui";"0,44";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,12";"";"0,44";"";"";"";"";"0,466905";"0,466905";"-6,115";"0,70808"
"17786";"-0,571667";"44,818056";"44°49'5.002N 0°34'18.001W";"33063";"Cours de la Somme";"Ecole primaire La Somme : Au 1er étage, dans la classe 10.";"33800";"BORDEAUX";"17/07/2009";"En intérieur";"FicheMesure17786.pdf";"Oui";"0,55";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,41";"";"0,09";"";"0,06";"";"";"";"";"0,424028";"0,424028";"22,904";"0,848543"
"17788";"-0,6";"44,814722";"44°48'52.999N 0°36'0.000W";"33522";"Rue Lavoisier";"Ecole élémentaire Albert Camus, 1er étage, dans l'atelier de la classe 3";"33400";"TALENCE";"26/08/2009";"En intérieur";"FicheMesure17788.pdf";"Oui";"0";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17789";"-0,598889";"44,814722";"44°48'52.999N 0°35'56.000W";"33522";"Rue Lavoisier";"Ecole maternelle Albert Camus, dans la cour de récréation 2, sous le préau";"33400";"TALENCE";"26/08/2009";"En extérieur";"FicheMesure17789.pdf";"Oui";"0,15";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"0,1";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,128062";"";"14,625";"0,111111"
"17793";"-0,590278";"44,788889";"44°47'20.000N 0°35'25.001W";"33522";"Rue Alfred de Musset";"École maternelle Pablo Picasso : Dans la cour de l'école, au niveau du tourniquet pour les 2-6 ans.";"33400";"TALENCE";"26/08/2009";"En extérieur";"FicheMesure17793.pdf";"Oui";"0,76";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"0,17";"";"";"";"";"";"";"";"";"";"0,39";"";"1,49";"";"0,39";"";"";"";"";"1,597874";"1,588805";"-110,247";"0,845813"
"17794";"1,845";"45,170833";"45°10'14.999N 1°50'42.000E";"19084";"Rue Lieu dit Le Vialard";"Devant l'entrée principale de la maison (côté de la grange)";"19380";"FORGES";"30/06/2009";"En extérieur";"FicheMesure17794.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17796";"-0,653889";"44,842778";"44°50'34.001N 0°39'14.000W";"33281";"Rue Passage Roland Dorgelès";"École maternelle Pont de Madame : Dans la cour de récréation, à côté du petit train.";"33700";"MERIGNAC";"28/08/2009";"En extérieur";"FicheMesure17796.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"0,3";"";"0,32";"";"";"";"";"0,486313";"0,486313";"";"0,172924"
"17799";"-0,59";"44,805278";"44°48'19.001N 0°35'24.000W";"33522";"Rue Gorges Lasserre";"École maternelle Georges Lasserre : Au fond de la cour de récréation, devant les jeux.";"33400";"TALENCE";"25/08/2009";"En extérieur";"FicheMesure17799.pdf";"Oui";"0,33";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"0,25";"";"0,15";"";"";"";"";"0,377624";"0,377624";"-14,432";"0,210793"
"17806";"-0,560278";"44,803889";"44°48'14.000N 0°33'37.001W";"33039";"Rue Charles Lamoureux";"Crèche 3 P'tits Tours, dans la cour de récréation, côté nord";"33130";"BEGLES";"25/08/2009";"En intérieur";"FicheMesure17806.pdf";"Oui";"0,25";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,52";"";"0,27";"";"0,18";"";"";"";"";"0,612944";"0,612944";"-145,177";"0,444855"
"17809";"-0,534722";"44,798333";"44°47'53.999N 0°32'4.999W";"33039";"Rue Des frères Lumières";"A l'entrée du Service du parc automobile de Bordeaux Métropole";"33130";"BEGLES";"25/08/2009";"En extérieur";"FicheMesure17809.pdf";"Oui";"1,1";"Rue / Route / Parking";"AEXPERTISE";"";"0,13";"0,06";"";"0,15";"";"";"0,06";"";"";"";"";"";"";"1,58";"";"2,23";"";"0,49";"";"";"";"";"2,78496";"2,776581";"-153,178";"1,207379"
"17819";"-0,584444";"44,820278";"44°49'13.001N 0°35'3.998W";"33522";"Rue Jean Iriquin";"Groupe scolaire Gambetta, dans la bibliothèque, devant la fenêtre à côté de l'entrée";"33400";"TALENCE";"25/08/2009";"En intérieur";"FicheMesure17819.pdf";"Oui";"0,41";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"0,51";"";"0,63";"";"";"";"";"0,848233";"0,848233";"-106,886";"0,342313"
"17820";"-0,585278";"44,820278";"44°49'13.001N 0°35'7.001W";"33522";"Place Aristide Briand";"Square Felhmann, dans l'espace de Jeux des 2-5 ans";"33400";"TALENCE";"25/08/2009";"En extérieur";"FicheMesure17820.pdf";"Oui";"0,99";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,39";"";"1,58";"";"1,84";"";"";"";"";"2,457173";"2,456441";"-148,199";"0,782647"
"17827";"-0,585";"44,820278";"44°49'13.001N 0°35'6.000W";"33522";"Place Aristide Briand";"Square Felhmann, dans la halte garderie, devant la porte";"33400";"TALENCE";"25/08/2009";"En intérieur";"FicheMesure17827.pdf";"Oui";"0,22";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";"0,19";"";"0,14";"";"";"";"";"0,322645";"0,322645";"-46,657";"0,179991"
"17828";"-0,591111";"44,813889";"44°48'50.000N 0°35'28.000W";"33522";"Rue Renaudel";"L'Ilot des Enfants, dans la cour, côté est";"33400";"TALENCE";"27/08/2009";"En extérieur";"FicheMesure17828.pdf";"Oui";"0,08";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"";"";"0,07";"";"";"";"";"0,165529";"0,165529";"-106,912";"0,363636"
"17829";"-0,591111";"44,813889";"44°48'50.000N 0°35'28.000W";"33522";"Rue Renaudel";"L'Ilot des Enfants, dans la salle d'accueil";"33400";"TALENCE";"27/08/2009";"En intérieur";"FicheMesure17829.pdf";"Oui";"0,11";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"0,06";"0,06";"45,455";"0"
"17830";"-0,584722";"44,82";"44°49'12.000N 0°35'4.999W";"33522";"Rue Jean Iriquin";"Groupe scolaire Gambetta, école primaire, à l'angle nord-est du préau";"33400";"TALENCE";"25/08/2009";"En extérieur";"FicheMesure17830.pdf";"Oui";"0,67";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,69";"";"0,88";"";"1,02";"";"";"";"";"1,513572";"1,513572";"-125,906";"0,156645"
"17852";"-0,538333";"44,8025";"44°48'9.000N 0°32'17.999W";"33039";"Avenue Pierre Mendès-France";"Bègles Plage, plaine des sports, sur l'aire de pique-nique ouest";"33130";"BEGLES";"25/08/2009";"En extérieur";"FicheMesure17852.pdf";"Oui";"1,18";"Divers";"AEXPERTISE";"";"0,12";"";"";"0,06";"";"";"0,12";"";"";"";"";"";"";"0,8";"";"1,86";"";"1,82";"";"";"";"";"2,728443";"2,722499";"-131,224";"0,977191"
"17854";"-0,558611";"44,798056";"44°47'53.002N 0°33'31.000W";"33039";"Rue Ferdinand Buisson";"Ecole maternelle Ferdinand Buisson, dans la cour de récréation";"33130";"BEGLES";"27/08/2009";"En extérieur";"FicheMesure17854.pdf";"Oui";"0,13";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,11";"";"0,07";"";"";"";"";"";"";"0,143527";"0,130384";"-10,405";"0,270031"
"17855";"-0,086944";"44,696111";"44°41'46.000N 0°5'12.998W";"33506";"Le Closet";"Stade municipal, à l'entrée sud-ouest du stade";"33540";"SAUVETERRE DE GUYENNE";"27/08/2009";"En extérieur";"FicheMesure17855.pdf";"Oui";"0,78";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"1,8";"";"";"";"";"";"";"";"";"1,801361";"1,8";"-130,944";"0,925134"
"17856";"-0,558333";"44,799722";"44°47'58.999N 0°33'29.999W";"33039";"Rue Ferdinand Buisson";"Ecole primaire Ferdinand Buisson, dans la classe 5";"33130";"BEGLES";"27/08/2009";"En intérieur";"FicheMesure17856.pdf";"Oui";"0,15";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"0,1";"";"";"";"";"";"";"0,148661";"0,148661";"0,893";"0,047619"
"17857";"-0,085";"44,696111";"44°41'46.000N 0°5'6.000W";"33506";"Le Closet";"Collège Robert Barrière, sur le parking situé à l'arrière du bâtiment D";"33540";"SAUVETERRE DE GUYENNE";"27/08/2009";"En extérieur";"FicheMesure17857.pdf";"Oui";"0,53";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,9";"";"";"";"";"";"";"";"";"0,902718";"0,9";"-70,324";"0,85567"
"17859";"-0,54";"44,802222";"44°48'7.999N 0°32'24.000W";"33039";"Rue Gaston Monmousseau";"Rue Gaston Monmousseau, devant l'entrée des jardins familiaux";"33130";"BEGLES";"25/08/2009";"En extérieur";"FicheMesure17859.pdf";"Oui";"0,83";"Rue / Route / Parking";"AEXPERTISE";"";"0,21";"";"";"";"";"";"0,35";"";"";"";"";"";"";"0,75";"";"0,94";"";"0,53";"";"";"";"";"1,376081";"1,314154";"-65,793";"0,474438"
"17860";"-0,630556";"44,844167";"44°50'39.001N 0°37'50.002W";"33063";"Avenue de Caudéran";"Résidence du Clos Montesquieu, bâtiment 9, 8ème étage, chez Mme CHABENAT, sur la terrasse";"33200";"BORDEAUX";"26/08/2009";"En intérieur";"FicheMesure17860.pdf";"Oui";"0,54";"Lieu d'habitation";"AEXPERTISE";"0,16";"0,15";"0,06";"";"";"";"";"0,22";"";"";"";"";"";"";"0,17";"";"0,25";"";"0,18";"";"";"";"";"0,473181";"0,351852";"12,374";"0,32676"
"17861";"-0,630833";"44,843889";"44°50'38.000N 0°37'50.999W";"33063";"Avenue de Caudéran";"Résidence du Clos Montesquieu, bâtiment 10, 3ème étage, chez Mme MARQUAIS, sur la terrasse";"33200";"BORDEAUX";"26/08/2009";"En intérieur";"FicheMesure17861.pdf";"Oui";"0,37";"Lieu d'habitation";"AEXPERTISE";"0,37";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,45";"";"0,37";"";"0,28";"";"";"";"";"0,744782";"0,646375";"-101,292";"0,16369"
