"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"178360";"6,164296";"48,673336";"48°40'24.010N 6°9'51.466E";"54578";"Boulevard de Baudricourt";"";"54600";"VILLERS LES NANCY";"10/10/2022";"En extérieur";"RPUB_151477.pdf";"Oui";"1";"Rue / Route / Parking";"EXEM";"";"";"0,07";"";"0,06";"";"";"";"";"0,24";"";"0,47";"";"0,3";"";"0,35";"";"0,34";"";"0,2";"";"";"";"0,809382";"0,804114";"19,062"
"178363";"7,727752";"48,595546";"48°35'43.966N 7°43'39.907E";"67482";"Rue de Hochfelden";"";"67200";"STRASBOURG";"14/10/2022";"En extérieur";"RPUB_151507.pdf";"Oui";"0,62";"Rue / Route / Parking";"EXEM";"";"0,15";"";"";"0,05";"";"";"";"";"0,14";"";"0,23";"";"0,2";"";"0,24";"";"0,14";"";"0,15";"";"0,09";"";"0,495278";"0,469361";"20,117"
"178364";"7,708928";"48,578893";"48°34'44.015N 7°42'32.141E";"67482";"Rue du Chemin de Fer";"";"67200";"STRASBOURG";"14/10/2022";"En extérieur";"RPUB_151509.pdf";"Oui";"2,36";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,78";"";"0,63";"";"0,91";"";"1,1";"";"0,81";"";"0,13";"";"1,927797";"1,927797";"18,314"
"178393";"7,718132";"48,564035";"48°33'50.526N 7°43'5.275E";"67482";"Rue Durer";"";"67200";"STRASBOURG";"14/10/2022";"En extérieur";"RPUB_151506.pdf";"Oui";"0,2";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"0,08";"0,08";"60"
"178395";"7,716319";"48,582347";"48°34'56.449N 7°42'58.748E";"67482";"Rue de Geroldseck";"";"67200";"STRASBOURG";"14/10/2022";"En extérieur";"RPUB_151508.pdf";"Oui";"0,85";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"0,15";"";"0,07";"";"0,36";"";"0,37";"";"";"";"0,46";"";"0,06";"";"0,715262";"0,713512";"15,852"
"178404";"7,768861";"48,575408";"48°34'31.469N 7°46'7.900E";"67482";"Rue de Nicosie";"";"67000";"STRASBOURG";"14/10/2022";"En extérieur";"RPUB_151505.pdf";"Oui";"1,15";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,44";"";"0,49";"";"0,28";"";"0,38";"";"0,23";"";"0,43";"";"0,16";"";"0,960989";"0,959114";"16,436"
"178419";"7,66565";"48,934097";"48°56'2.749N 7°39'56.340E";"67388";"Place de la Liberté";"";"67110";"REICHSHOFFEN";"17/10/2022";"En extérieur";"RPUB_151562.pdf";"Oui";"0,27";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"";"";"0,05";"0,05";"81,481"
"178421";"6,224463";"48,69817";"48°41'53.412N 6°13'28.067E";"54184";"Allée Carl Fabergé";"";"54270";"ESSEY LES NANCY";"17/10/2022";"En extérieur";"RPUB_151578.pdf";"Oui";"0,82";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,14";"0,05";"";"";"";"";"";"";"0,28";"";"0,36";"";"0,23";"";"0,34";"";"0,31";"";"0,14";"";"";"";"0,717147";"0,70157";"12,543"
"178431";"7,567855";"48,682499";"48°40'56.996N 7°34'4.278E";"67109";"Place de la Mairie";"";"67270";"DURNINGEN";"17/10/2022";"En extérieur";"RPUB_151564.pdf";"Oui";"0,2";"Rue / Route / Parking";"EXEM";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"40"
"178440";"7,912994";"48,896046";"48°53'45.766N 7°54'46.778E";"67339";"Rue du Presbytère";"";"67660";"BETSCHDORF";"17/10/2022";"En extérieur";"RPUB_151565.pdf";"Oui";"0,22";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"0,06";"0,06";"72,727"
"178442";"7,85452";"48,908412";"48°54'30.283N 7°51'16.272E";"67487";"Rue de Schwabwiller";"";"67250";"SURBOURG";"17/10/2022";"En extérieur";"RPUB_151563.pdf";"Oui";"0,18";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"0,06";"0,06";"66,667"
"178447";"7,793803";"48,812465";"48°48'44.874N 7°47'37.691E";"67180";"Rue du Maréchal Foch";"";"67500";"HAGUENAU";"19/10/2022";"En extérieur";"RPUB_151612.pdf";"Oui";"1,08";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,1";"";"0,73";"";"0,36";"";"0,15";"";"0,26";"";"0,66";"";"";"";"1,094623";"1,094623";"-1,354"
"178452";"8,008495";"48,860639";"48°51'38.300N 8°0'30.582E";"67264";"Rue du Vieux Moulin";"";"67480";"LEUTENHEIM";"19/10/2022";"En extérieur";"RPUB_151608.pdf";"Oui";"0,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178457";"8,182025";"48,977268";"48°58'38.165N 8°10'55.290E";"67261";"Allée des Cygnes";"";"67630";"LAUTERBOURG";"18/10/2022";"En extérieur";"RPUB_151616.pdf";"Oui";"0,68";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,23";"";"0,4";"";"0,44";"";"0,12";"";"0,07";"";"";"";"";"";"0,652534";"0,652534";"4,039"
"178459";"7,786394";"48,815326";"48°48'55.174N 7°47'11.018E";"67180";"Rue de la Vieille île";"";"67500";"HAGUENAU";"19/10/2022";"En extérieur";"RPUB_151611.pdf";"Oui";"0,95";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"0,57";"";"0,24";"";"0,19";"";"0,35";"";"";"";"0,773757";"0,773757";"18,552"
"178461";"8,179913";"48,971287";"48°58'16.633N 8°10'47.687E";"67261";"Rue de la Gare";"";"67630";"LAUTERBOURG";"18/10/2022";"En extérieur";"RPUB_151617.pdf";"Oui";"0,24";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"";"";"";"0,06";"";"0,05";"";"";"";"";"";"";"";"";"";"0,104881";"0,078102";"56,3"
"178467";"7,783306";"48,816075";"48°48'57.870N 7°46'59.902E";"67180";"Boulevard de l'Europe";"";"67500";"HAGUENAU";"19/10/2022";"En extérieur";"RPUB_151609.pdf";"Oui";"1,06";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,24";"";"0,53";"";"0,42";"";"0,35";"";"0,31";"";"0,15";"";"";"";"0,869483";"0,869483";"17,973"
"178470";"7,495548";"48,689173";"48°41'21.023N 7°29'43.973E";"67258";"Rue des Coquelicots";"";"67700";"LANDERSHEIM";"17/10/2022";"En extérieur";"RPUB_151618.pdf";"Oui";"0,36";"Rue / Route / Parking";"EXEM";"";"0,26";"";"";"";"";"";"0,05";"";"";"";"0,07";"";"0,12";"";"";"";"";"";"";"";"";"";"0,298998";"0,138924";"16,945"
"178472";"7,991568";"48,971661";"48°58'17.980N 7°59'29.645E";"67351";"Rue de la Paix";"";"67160";"SEEBACH";"18/10/2022";"En extérieur";"RPUB_151605.pdf";"Oui";"0,23";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178473";"7,854759";"48,83323";"48°49'59.628N 7°51'17.132E";"67180";"Route de Soufflenheim";"";"67500";"HAGUENAU";"19/10/2022";"En extérieur";"RPUB_151610.pdf";"Oui";"0,39";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"0,23";"";"0,06";"";"";"";"";"";"";"";"0,310644";"0,310644";"20,348"
"178475";"8,129222";"48,974748";"48°58'29.093N 8°7'45.199E";"67327";"D244";"";"67630";"NIEDERLAUTERBACH";"18/10/2022";"En extérieur";"RPUB_151615.pdf";"Oui";"0,2";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178479";"7,840925";"48,771795";"48°46'18.462N 7°50'27.330E";"67046";"Rue de Marienthal";"";"67240";"BISCHWILLER";"19/10/2022";"En extérieur";"RPUB_151606.pdf";"Oui";"0,35";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,1";"";"";"";"";"";"0,06";"";"";"";"0,141421";"0,141421";"59,594"
"178483";"8,096756";"48,974072";"48°58'26.659N 8°5'48.322E";"67327";"Rue de la Forêt";"";"67630";"NIEDERLAUTERBACH";"18/10/2022";"En extérieur";"RPUB_151614.pdf";"Oui";"0,26";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178486";"7,986673";"48,79728";"48°47'50.208N 7°59'12.023E";"67465";"Rue de la Libération";"";"67770";"SESSENHEIM";"19/10/2022";"En extérieur";"RPUB_151619.pdf";"Oui";"0,24";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178492";"8,056918";"48,92744";"48°55'38.784N 8°3'24.905E";"67113";"Rue Principale";"";"67470";"EBERBACH SELTZ";"18/10/2022";"En extérieur";"RPUB_151607.pdf";"Oui";"0,2";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"0,07";"0,07";"65"
"178493";"7,638683";"48,948841";"48°56'55.828N 7°38'19.259E";"67324";"Rue des Roses";"";"67110";"NIEDERBRONN LES BAINS";"17/10/2022";"En extérieur";"RPUB_151604.pdf";"Oui";"0,75";"Rue / Route / Parking";"EXEM";"";"0,54";"";"";"";"";"";"0,05";"";"0,1";"";"0,13";"";"0,29";"";"";"";"0,05";"";"0,15";"";"";"";"0,65582";"0,368782";"12,557"
"178501";"7,96377";"48,829836";"48°49'47.410N 7°57'49.572E";"67472";"Grand Rue";"";"67620";"SOUFFLENHEIM";"19/10/2022";"En extérieur";"RPUB_151613.pdf";"Oui";"0,35";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"0,17";"";"";"";"0,11";"";"0,15";"";"";"";"0,279106";"0,279106";"20,256"
"178502";"8,057389";"48,861058";"48°51'39.809N 8°3'26.600E";"67140";"Linau";"";"67480";"FORSTFELD";"18/10/2022";"En extérieur";"RPUB_151588.pdf";"Oui";"0,65";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,34";"";"0,2";"";"0,32";"";"0,14";"";"";"";"";"";"";"";"0,526878";"0,526878";"18,942"
"178508";"7,74186";"48,826897";"48°49'36.829N 7°44'30.696E";"67458";"Rue de la Cenpa";"";"67590";"SCHWEIGHOUSE SUR MODER";"20/10/2022";"En extérieur";"RPUB_151660.pdf";"Oui";"0,59";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,15";"";"0,26";"";"0,36";"";"";"";"0,07";"";"0,09";"";"";"";"0,48239";"0,48239";"18,239"
"178510";"7,787202";"48,807064";"48°48'25.430N 7°47'13.927E";"67180";"Rue du Vignoble";"";"67500";"HAGUENAU";"20/10/2022";"En extérieur";"RPUB_151659.pdf";"Oui";"0,5";"Rue / Route / Parking";"EXEM";"";"0,12";"";"";"";"";"";"";"";"0,09";"";"0,29";"";"0,17";"";"0,12";"";"";"";"0,09";"";"";"";"0,397492";"0,378946";"20,502"
"178517";"8,013668";"48,961199";"48°57'40.316N 8°0'49.205E";"67351";"Wolfsteich";"";"67160";"SEEBACH";"18/10/2022";"En extérieur";"RPUB_151653.pdf";"Oui";"0,47";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,19";"";"0,34";"";"";"";"0,06";"";"";"";"";"";"0,394081";"0,394081";"16,153"
"178519";"7,657916";"48,781191";"48°46'52.288N 7°39'28.498E";"67546";"Rue de l'Eglise";"";"67670";"WITTERSHEIM";"20/10/2022";"En extérieur";"RPUB_151661.pdf";"Oui";"0,25";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178521";"7,765185";"48,8038";"48°48'13.680N 7°45'54.666E";"67180";"Rue des Carrières";"";"67500";"HAGUENAU";"20/10/2022";"En extérieur";"RPUB_151657.pdf";"Oui";"0,43";"Rue / Route / Parking";"EXEM";"";"0,23";"";"";"0,1";"";"";"";"";"0,12";"";"0,1";"";"0,07";"";"0,08";"";"0,06";"";"0,13";"";"";"";"0,345109";"0,237065";"19,742"
"178523";"7,768405";"48,80463";"48°48'16.668N 7°46'6.258E";"67180";"Rue Thomas Becquet";"";"67500";"HAGUENAU";"20/10/2022";"En extérieur";"RPUB_151654.pdf";"Oui";"1,12";"Rue / Route / Parking";"EXEM";"";"0,42";"";"";"0,16";"";"";"";"";"0,53";"";"0,14";"";"0,3";"";"0,3";"";"0,23";"";"0,18";"";"0,28";"";"0,919891";"0,802621";"17,867"
"178530";"7,780138";"48,819583";"48°49'10.499N 7°46'48.497E";"67180";"Route de Bitche";"";"67500";"HAGUENAU";"20/10/2022";"En extérieur";"RPUB_151656.pdf";"Oui";"0,27";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,05";"";"0,08";"";"0,11";"";"0,07";"";"0,05";"";"0,1";"";"";"";"0,195959";"0,195959";"27,423"
"178532";"7,768906";"48,80263";"48°48'9.468N 7°46'8.062E";"67180";"Route de Strasbourg";"";"67500";"HAGUENAU";"20/10/2022";"En extérieur";"RPUB_151658.pdf";"Oui";"1,79";"Rue / Route / Parking";"EXEM";"";"0,81";"";"";"0,21";"";"";"";"";"0,85";"";"0,56";"";"0,76";"";"0,14";"";"0,41";"";"0,33";"";"0,14";"";"1,621758";"1,389208";"9,399"
"178539";"7,787208";"48,817013";"48°49'1.247N 7°47'13.949E";"67180";"Rue de l'Abbaye";"";"67500";"HAGUENAU";"20/10/2022";"En extérieur";"RPUB_151655.pdf";"Oui";"0,42";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"0,17";"";"0,11";"";"0,19";"";"0,11";"";"";"";"0,338821";"0,338821";"19,328"
"178554";"7,582211";"48,690096";"48°41'24.346N 7°34'55.960E";"67236";"Rue Principale";"";"67270";"KIENHEIM";"21/10/2022";"En extérieur";"RPUB_151690.pdf";"Oui";"0,37";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178559";"7,112575";"48,901346";"48°54'4.846N 7°6'45.270E";"67070";"Place de Tilleul";"";"67260";"BURBACH";"21/10/2022";"En extérieur";"RPUB_151723.pdf";"Oui";"0,19";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178569";"7,580054";"48,69425";"48°41'39.300N 7°34'48.194E";"67236";"Départementale 31";"";"67270";"KIENHEIM";"21/10/2022";"En extérieur";"RPUB_151691.pdf";"Oui";"1,19";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"0,05";"";"";"0,32";"";"0,4";"";"0,62";"";"0,42";"";"0,22";"";"0,1";"";"0,33";"";"";"";"0,998949";"0,942391";"16,055"
"178610";"6,72271";"48,444227";"48°26'39.217N 6°43'21.756E";"54039";"Rue du Haut Buisson";"";"54120";"BACCARAT";"07/10/2022";"En extérieur";"RPUB_151776.pdf";"Oui";"0,7";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178614";"6,16463";"48,76155";"48°45'41.580N 6°9'52.668E";"54090";"Rue de la Goulotte";"";"54136";"BOUXIERES AUX DAMES";"30/09/2022";"En extérieur";"RPUB_151783.pdf";"Oui";"1,01";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178615";"6,16687";"48,700151";"48°42'0.544N 6°10'0.732E";"54395";"Rue Jacquinot";"";"54000";"NANCY";"07/10/2022";"En extérieur";"RPUB_151781.pdf";"Oui";"0,92";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178616";"7,414663";"48,669673";"48°40'10.823N 7°24'52.787E";"67229";"Rue du Lavoir";"";"67440";"JETTERSWILLER";"24/10/2022";"En extérieur";"RPUB_151755.pdf";"Oui";"0,19";"Rue / Route / Parking";"EXEM";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"57,895"
"178620";"7,736";"48,597272";"48°35'50.179N 7°44'9.600E";"67482";"Rue du Marché Gare";"";"67200";"STRASBOURG";"24/10/2022";"En extérieur";"RPUB_151753.pdf";"Oui";"1,34";"Rue / Route / Parking";"EXEM";"";"0,19";"";"";"";"";"";"";"";"0,47";"";"0,35";"";"0,42";"";"0,46";"";"0,12";"";"0,75";"";"0,11";"";"1,164689";"1,149087";"13,083"
"178624";"6,175466";"48,663497";"48°39'48.589N 6°10'31.678E";"54547";"Rue de Gembloux";"";"54500";"VANDOEUVRE LES NANCY";"30/09/2022";"En extérieur";"RPUB_151782.pdf";"Oui";"1,09";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178625";"6,19132";"49,106973";"49°6'25.103N 6°11'28.752E";"57463";"Rue des 3 Evêchés";"";"57070";"METZ";"26/09/2022";"En extérieur";"RPUB_151786.pdf";"Oui";"1,2";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178628";"6,147065";"49,336575";"49°20'11.670N 6°8'49.434E";"57672";"Chemin du Leidt";"";"57100";"THIONVILLE";"26/09/2022";"En extérieur";"RPUB_151787.pdf";"Oui";"0,81";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178629";"6,24753";"48,691591";"48°41'29.728N 6°14'51.108E";"54495";"21 quater rue des jardins fleuris";"";"54420";"SAULXURES LES NANCY";"24/10/2022";"En extérieur";"RPUB_151810.pdf";"Oui";"2,28";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178631";"7,886245";"48,691908";"48°41'30.869N 7°53'10.482E";"67151";"Rue de la Mairie";"";"67760";"GAMBSHEIM";"24/10/2022";"En extérieur";"RPUB_151758.pdf";"Oui";"0,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178632";"6,181681";"48,689222";"48°41'21.199N 6°10'54.052E";"54395";"Place Charles III";"";"54000";"NANCY";"07/10/2022";"En extérieur";"RPUB_151777.pdf";"Oui";"0,94";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178635";"6,156632";"49,127513";"49°7'39.047N 6°9'23.875E";"57463";"Rue des Mesoyers";"";"57050";"METZ";"27/09/2022";"En extérieur";"RPUB_151785.pdf";"Oui";"0,88";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178638";"6,134358";"48,697413";"48°41'50.687N 6°8'3.689E";"54304";"Rue Grand Parc";"";"54520";"LAXOU";"30/09/2022";"En extérieur";"RPUB_151780.pdf";"Oui";"0,83";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178644";"7,710179";"48,664732";"48°39'53.035N 7°42'36.644E";"67506";"Rue du Hohneck";"";"67550";"VENDENHEIM";"24/10/2022";"En extérieur";"RPUB_151757.pdf";"Oui";"0,25";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178645";"7,742296";"48,634688";"48°38'4.877N 7°44'32.266E";"67471";"Rue des Frères";"";"67460";"SOUFFELWEYERSHEIM";"24/10/2022";"En extérieur";"RPUB_151756.pdf";"Oui";"0,18";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,11";"0,11";"38,889"
"178651";"6,17644";"48,674786";"48°40'29.230N 6°10'35.184E";"54395";"Rue du Marechal Exelmans";"";"54000";"NANCY";"07/10/2022";"En extérieur";"RPUB_151778.pdf";"Oui";"0,84";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178652";"7,508416";"48,670301";"48°40'13.084N 7°30'30.298E";"67532";"Rue du Moulin";"";"67370";"WILLGOTTHEIM";"24/10/2022";"En extérieur";"RPUB_151754.pdf";"Oui";"0,29";"Rue / Route / Parking";"EXEM";"";"0,11";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,136015";"0,08";"53,098"
"178661";"6,13224";"49,367888";"49°22'4.397N 6°7'56.064E";"57672";"Impasse de la Côte Brune";"";"57100";"THIONVILLE";"26/09/2022";"En extérieur";"RPUB_151784.pdf";"Oui";"0,86";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178672";"7,752241";"48,61404";"48°36'50.544N 7°45'8.068E";"67043";"Rue du Général Leclerc";"";"67800";"BISCHHEIM";"25/10/2022";"En extérieur";"RPUB_151819.pdf";"Oui";"1,71";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,93";"";"0,36";"";"0,38";"";"0,55";"";"0,5";"";"0,67";"";"0,11";"";"1,467106";"1,467106";"14,204"
"178677";"7,763474";"48,567445";"48°34'2.802N 7°45'48.506E";"67482";"Rue de Benfeld";"";"67100";"STRASBOURG";"12/10/2022";"En extérieur";"RPUB_151842.pdf";"Oui";"0,79";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178681";"7,726313";"48,635237";"48°38'6.853N 7°43'34.727E";"67309";"Rue de l'Industrie";"";"67450";"MUNDOLSHEIM";"25/10/2022";"En extérieur";"RPUB_151817.pdf";"Oui";"0,89";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,19";"";"0,41";"";"0,35";"";"0,2";"";"0,32";"";"0,41";"";"0,11";"";"0,805792";"0,805792";"9,462"
"178682";"7,760741";"48,585319";"48°35'7.148N 7°45'38.668E";"67482";"Place de l'Université";"";"67000";"STRASBOURG";"25/10/2022";"En extérieur";"RPUB_151815.pdf";"Oui";"1,16";"Rue / Route / Parking";"EXEM";"";"0,22";"";"";"";"";"";"";"";"0,22";"";"0,54";"";"0,26";"";"0,37";"";"0,36";"";"0,43";"";"0,07";"";"0,955144";"0,929462";"17,66"
"178686";"7,768759";"48,590988";"48°35'27.557N 7°46'7.532E";"67482";"Allée de la Robertsau";"";"67000";"STRASBOURG";"25/10/2022";"En extérieur";"RPUB_151814.pdf";"Oui";"1,4";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"";"";"0,88";"";"0,49";"";"0,44";"";"0,37";"";"0,4";"";"";"";"1,228251";"1,226784";"12,268"
"178695";"7,718432";"48,522476";"48°31'20.914N 7°43'6.355E";"67218";"Rue des vignes";"";"67400";"ILLKIRCH GRAFFENSTADEN";"05/10/2022";"En extérieur";"RPUB_151840.pdf";"Oui";"0,79";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178706";"7,750032";"48,552699";"48°33'9.716N 7°45'0.115E";"67482";"Rue de l'Abbé Hanauer";"";"67100";"STRASBOURG";"11/10/2022";"En extérieur";"RPUB_151841.pdf";"Oui";"0,89";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178711";"7,766413";"48,599183";"48°35'57.059N 7°45'59.087E";"67482";"Boulevard de Dresde";"";"67000";"STRASBOURG";"25/10/2022";"En extérieur";"RPUB_151816.pdf";"Oui";"4,32";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"0,69";"";"1,56";"";"2,64";"";"0,86";"";"1,04";"";"1,89";"";"0,08";"";"3,909156";"3,908836";"9,51"
"178721";"7,733903";"48,581122";"48°34'52.039N 7°44'2.051E";"67482";"Rue Sainte Marguerite";"";"67000";"STRASBOURG";"25/10/2022";"En extérieur";"RPUB_151876.pdf";"Oui";"0,56";"Lieu d'habitation";"EXEM";"";"0,13";"";"";"";"";"";"";"";"0,09";"";"0,23";"";"0,15";"";"0,24";"";"0,06";"";"0,17";"";"0,19";"";"0,476025";"0,45793";"14,995"
"178727";"7,739026";"48,614466";"48°36'52.078N 7°44'20.494E";"67043";"Avenue de Périgueux";"";"67800";"BISCHHEIM";"25/10/2022";"En extérieur";"RPUB_151818.pdf";"Oui";"1,54";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"1,07";"";"0,52";"";"0,83";"";"0,27";"";"0,25";"";"0,43";"";"0,06";"";"1,559391";"1,558236";"-1,259"
"178741";"7,722729";"48,53182";"48°31'54.552N 7°43'21.824E";"67218";"Rue Vincent Scotto";"";"67400";"ILLKIRCH GRAFFENSTADEN";"26/10/2022";"En extérieur";"RPUB_151882.pdf";"Oui";"0,99";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,43";"";"0,53";"";"0,18";"";"0,41";"";"0,15";"";"";"";"0,82994";"0,82994";"16,168"
"178754";"7,71335";"48,53959";"48°32'22.524N 7°42'48.060E";"67365";"Rue de Mulhouse";"";"67540";"OSTWALD";"26/10/2022";"En extérieur";"RPUB_151883.pdf";"Oui";"1,07";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,4";"";"0,36";"";"0,48";"";"0,33";"";"0,13";"";"0,35";"";"0,06";"";"0,878578";"0,878578";"17,89"
