"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"10968";"6,918611";"43,644722";"43°38'40.999N 6°55'7.000E";"06069";"Avenue Frédéric Mistral";"Chez Mme Charbonnier, bâtiment Les Cytises, dans le salon";"06130";"GRASSE";"03/04/2007";"En intérieur";"FicheMesure10968.pdf";"Oui";"0,36";"Lieu d'habitation";"AEXPERTISE";"0,21";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,68";"";"0,06";"";"0,53";"";"";"";"";"0,218";"";"39,332"
"10969";"6,918611";"43,644722";"43°38'40.999N 6°55'7.000E";"06069";"Avenue Frédéric Mistral";"Chez Mme Richez, bâtiment Les Cytises, dans la salle à manger";"06130";"GRASSE";"03/04/2007";"En intérieur";"FicheMesure10969.pdf";"Oui";"0,84";"Lieu d'habitation";"AEXPERTISE";"0,19";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,46";"";"";"";"";"0,199";"";"76,28"
"10972";"6,111944";"43,118889";"43°7'8.000N 6°6'42.998E";"83069";"Avenue du Maréchal Juin";"Centre hospitalier Marie-José Treffot d'Hyères, devant les ascenseurs de service et des malades";"83400";"HYERES";"12/04/2007";"En intérieur";"FicheMesure10972.pdf";"Oui";"0,62";"Lieu d'habitation";"AEXPERTISE";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,84";"";"0,12";"";"";"";"";"";"";"0,1";"";"83,871"
"10973";"6,111944";"43,118889";"43°7'8.000N 6°6'42.998E";"83069";"Avenue du Maréchal Juin";"Centre hospitalier Marie-José Treffot d'Hyères, devant l'entrée de l'hôpital";"83400";"HYERES";"12/04/2007";"En extérieur";"FicheMesure10973.pdf";"Oui";"0,38";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"0,49";"";"0,28";"";"0,09";"";"";"";"";"0,13";"";"65,789"
"10974";"6,111944";"43,118889";"43°7'8.000N 6°6'42.998E";"83069";"Avenue du Maréchal Juin";"Centre hospitalier Marie-José Treffot d'Hyères, devant l'entrée des livraisons";"83400";"HYERES";"12/04/2007";"En extérieur";"FicheMesure10974.pdf";"Oui";"0,35";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,4";"";"";"";"";"";"";"0,13";"";"62,857"
"10975";"5,051944";"43,333333";"43°19'59.999N 5°3'6.998E";"13056";"Chemin du sémaphore";"Sémaphore de la Couronne, sur la passerelle de veille de remplacement, côté antenne";"13500";"MARTIGUES";"24/04/2007";"En extérieur";"FicheMesure10975.pdf";"Oui";"1,05";"Divers";"AEXPERTISE";"";"0,12";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"0,33";"";"0,29";"";"";"";"";"0,163";"";"84,496"
"10983";"5,694722";"43,182222";"43°10'55.999N 5°41'40.999E";"83112";"RD559";"Résidence L'Azur bâtiment D, 3ème étage, chez Mme Pachayan, dans la chambre 1";"83270";"SAINT CYR SUR MER";"29/03/2007";"En intérieur";"FicheMesure10983.pdf";"Oui";"1,26";"Lieu d'habitation";"AEXPERTISE";"0,47";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,22";"";"0,55";"";"";"";"";"";"";"0,47";"";"62,698"
"10984";"5,694722";"43,182222";"43°10'55.999N 5°41'40.999E";"83112";"RD559";"Résidence L'Azur, bâtiment C, sur le palier du 3ème étage";"83270";"SAINT CYR SUR MER";"29/03/2007";"En intérieur";"FicheMesure10984.pdf";"Oui";"0,57";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,64";"";"0,31";"";"0,26";"";"";"";"";"";"";""
"10985";"5,694722";"43,182222";"43°10'55.999N 5°41'40.999E";"83112";"RD559";"Résidence L'Azur, sur la place de parking de M. Dragon, en face des antennes situées sur le bâtiment C";"83270";"SAINT CYR SUR MER";"29/03/2007";"En extérieur";"FicheMesure10985.pdf";"Oui";"1,27";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"1,2";"";"0,79";"";"0,08";"";"";"";"";"0,07";"";"94,488"
"10989";"5,963056";"43,126944";"43°7'36.998N 5°57'47.002E";"83137";"Impasse Bruno";"Chez M. Hayrault, dans le salon";"83000";"TOULON";"12/04/2007";"En intérieur";"FicheMesure10989.pdf";"Oui";"0,3";"Lieu d'habitation";"AEXPERTISE";"0,45";"0,08";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,12";"";"0,38";"";"0,08";"";"";"";"";"0,461";"";"-53,659"
"10990";"5,963333";"43,126389";"43°7'35.000N 5°57'47.999E";"83137";"Impasse Bruno";"Chez Mme Scappini, sur la terrasse couverte, côté salon";"83000";"TOULON";"12/04/2007";"En intérieur";"FicheMesure10990.pdf";"Oui";"0,2";"Lieu d'habitation";"AEXPERTISE";"0,48";"0,06";"0,07";"";"";"";"";"0,09";"";"";"";"";"";"";"0,15";"";"0,21";"";"0,08";"";"";"";"";"0,497";"";"-148,495"
"10991";"5,963333";"43,126389";"43°7'35.000N 5°57'47.999E";"83137";"Impasse Bruno";"Chez M. et Mme Negro, au 1er étage, dans la petite chambre";"83000";"TOULON";"12/04/2007";"En intérieur";"FicheMesure10991.pdf";"Oui";"0,27";"Lieu d'habitation";"AEXPERTISE";"0,2";"0,21";"";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"0,32";"";"0,23";"";"";"";"";"0,29";"";"-7,407"
"10992";"5,963056";"43,126111";"43°7'34.000N 5°57'47.002E";"83137";"Impasse Crucioni";"Résidence Le Pomponiana, sur l'aire de jeux, au fond de l'impasse, devant l'école mixte Brunet";"83000";"TOULON";"12/04/2007";"En extérieur";"FicheMesure10992.pdf";"Oui";"0,63";"Rue / Route / Parking";"AEXPERTISE";"";"0,2";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,51";"";"0,59";"";"0,6";"";"";"";"";"0,215";"";"65,808"
"11132";"5,362778";"43,378333";"43°22'41.999N 5°21'46.001E";"13215";"Chemin des Bourely";"12ème Etage Mezzanine hambre de Garde";"13015";"MARSEILLE 15E ARRONDISSEMENT";"10/05/2007";"En intérieur";"FicheMesure11132.pdf";"Oui";"1,2";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,06";"0,22";"";"0,67";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,718";"";"40,18"
"11133";"5,358889";"43,381111";"43°22'52.000N 5°21'32.000E";"13215";"Chemin des Bourely";"12ème Etage de l'Hôpital Laboratoire d'Hématologie";"13015";"MARSEILLE 15E ARRONDISSEMENT";"10/05/2007";"En intérieur";"FicheMesure11133.pdf";"Oui";"0,09";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,06";"0,08";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,164";"";"-82,236"
"11134";"5,362778";"43,378333";"43°22'41.999N 5°21'46.001E";"13215";"Chemin des Bourrely";"12ème Etage de l'Hôpital Laboratoire d'Hématologie près de la machine d'analyse CESAR";"13015";"MARSEILLE 15E ARRONDISSEMENT";"10/05/2007";"En intérieur";"FicheMesure11134.pdf";"Oui";"0,19";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"0,26";"0,07";"0,16";"";"0,08";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"0,323";"";"-70,139"
"11176";"4,3275";"43,828889";"43°49'44.000N 4°19'39.000E";"30189";"Place Avogadro";"Sur le palier, au 19ème et dernier étage de l'immeuble.";"30000";"NIMES";"17/04/2007";"En intérieur";"FicheMesure11176.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"0,06";"";"";"";"";"0,11";"";""
"11177";"4,328889";"43,829722";"43°49'46.999N 4°19'44.000E";"30189";"Passage Lambert";"A côté du banc, près du groupe scolaire Paul Marcellin et de la crèche Les Alysées, site allumé.";"30000";"NIMES";"17/04/2007";"En extérieur";"FicheMesure11177.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,12";"";"";"";"";"0,31";"";""
"11178";"4,328889";"43,829722";"43°49'46.999N 4°19'44.000E";"30189";"Passage Lambert";"A côté du banc, près du groupe scolaire Paul Marcellin et de la crèche Les Alysées, site éteint.";"30000";"NIMES";"17/04/2007";"En extérieur";"FicheMesure11178.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,1";"";"";"";"";"0,35";"";""
"11186";"3,827778";"43,613611";"43°36'49.000N 3°49'40.001E";"34172";"Square Louis Carles";"Entre les deux bancs, devant l'école maternelle Pape Carpantier";"34080";"MONTPELLIER";"18/04/2007";"En extérieur";"FicheMesure11186.pdf";"Oui";"2,47";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"2,88";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"";"2,881";"";"-16,624"
"11187";"3,829444";"43,611389";"43°36'41.000N 3°49'45.998E";"34172";"Allée des Grèzes - Résidence Les Oliviers";"Devant le banc, au milieu de la cour de la résidence.";"34080";"MONTPELLIER";"18/04/2007";"En extérieur";"FicheMesure11187.pdf";"Oui";"2,8";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"3,49";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,54";"";"0,07";"";"";"";"";"3,49";"";"-24,643"
"11188";"3,829722";"43,611944";"43°36'42.998N 3°49'46.999E";"34172";"Rue de la Croix";"A côté de la croix, derrière la résidence Les Oliviers, rue de la Croix.";"34080";"MONTPELLIER";"07/03/2007";"En extérieur";"FicheMesure11188.pdf";"Oui";"0,73";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,46";"";"";"";"";"";"";"0,7";"";"4,11"
"11189";"4,3275";"43,828889";"43°49'44.000N 4°19'39.000E";"30189";"Place Avogadro";"Sur le palier, au 19ème et dernier étage de l'immeuble.";"30900";"NIMES";"17/04/2007";"En intérieur";"FicheMesure11189.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"0,1";"";""
"11237";"6,951667";"43,611667";"43°36'42.001N 6°57'6.001E";"06084";"Parc activité Argile 2 - Voie J";"Sur le trottoir devant l'IME";"06370";"MOUANS SARTOUX";"15/06/2007";"En extérieur";"FicheMesure11237.pdf";"Oui";"0,19";"Rue / Route / Parking";"EMITECH Chassieu";"0,11";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,27";"";"";"";"";"";"";"0,156";"";"18,124"
"11254";"3,885556";"43,608333";"43°36'29.999N 3°53'8.002E";"34172";"Avenue des Etats du Languedoc";"Centre commercial Le Polygone, FNAC de Montpellier, devant le rayon accessoire telephone mobile en dessous de l'antenne.";"34000";"MONTPELLIER";"26/04/2007";"En intérieur";"FicheMesure11254.pdf";"Oui";"6,98";"Commerce (Centre commercial, …";"EMITECH-Montigny le Bretonneux";"0,56";"";"";"0,12";"";"0,06";"0,83";"0,09";"";"";"";"";"";"";"";"";"0,13";"";"11,79";"";"";"";"";"1,014";"";"85,47"
"11255";"3,825833";"43,615";"43°36'54.000N 3°49'32.999E";"34172";"Rue Lejzer Zamenhof";"Dans le salon au 1ère étage appartement 4.";"34080";"MONTPELLIER";"27/04/2007";"En intérieur";"FicheMesure11255.pdf";"Oui";"0,29";"Lieu d'habitation";"EMITECH-Montigny le Bretonneux";"0,37";"0,15";"";"";"";"";"0,1";"";"";"";"";"";"";"";"0,13";"";"";"";"";"";"";"";"";"0,412";"";"-41,925"
"11423";"6,696667";"43,626111";"43°37'34.000N 6°41'48.001E";"83055";"Chemin de la Roche";"Sur le chemin d'accès vers la maison de Mme Martel";"83440";"FAYENCE";"05/06/2007";"En extérieur";"FicheMesure11423.pdf";"Oui";"0,49";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,21";"";"";"";"";"";"";"";"";"";"";"";"0,77";"";"";"";"";"";"";"";"";"0,21";"";"57,143"
"11424";"5,598611";"43,181944";"43°10'54.998N 5°35'55.000E";"13028";"Avenue Louis Crozet";"En face du n°1 du Clos Rinaldi 1";"13600";"CIOTAT";"30/05/2007";"En extérieur";"FicheMesure11424.pdf";"Oui";"0,89";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,47";"";"1,47";"";"0,76";"";"";"";"";"";"";""
"11425";"5,614444";"43,185556";"43°11'8.002N 5°36'51.998E";"13028";"Avenue Emile Ripert";"Devant l'entrée du stade";"13600";"CIOTAT";"30/05/2007";"En extérieur";"FicheMesure11425.pdf";"Oui";"1,02";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,56";"";"";"";"0,65";"";"";"";"";"";"";""
"11426";"5,602778";"43,173889";"43°10'26.000N 5°36'10.001E";"13028";"Boulevard de Narvick";"Boulevard de Narvick, sur le trottoir situé en face du boulevard Michelet";"13600";"CIOTAT";"30/05/2007";"En extérieur";"FicheMesure11426.pdf";"Oui";"1,43";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"2,04";"";"0,86";"";"";"";"";"0,06";"";"95,804"
"11428";"7,24";"43,6975";"43°41'51.000N 7°14'24.000E";"06088";"Boulevard de la Madeleine";"Groupe Scolaire Chalet des Roses, dans la cour située sur le toit, au centre";"06200";"NICE";"05/07/2007";"En extérieur";"FicheMesure11428.pdf";"Oui";"0,41";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,75";"";"0,06";"";"0,53";"";"";"";"";"";"";""
"11429";"7,240278";"43,698056";"43°41'53.002N 7°14'25.001E";"06088";"Boulevard de la Madeleine";"Chez M. et Mme Azoulay, entrée A, au 7ème étage, sur la terrasse du salon";"06200";"NICE";"05/07/2007";"En extérieur";"FicheMesure11429.pdf";"Oui";"2,15";"Divers";"AEXPERTISE";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"2,69";"";"0,2";"";"1,02";"";"";"";"";"0,06";"";"97,209"
"11430";"7,240278";"43,698333";"43°41'53.999N 7°14'25.001E";"06088";"Boulevard de la Madeleine";"Collège Jean Rostand, bâtiment C, au 2ème étage, dans la classe C21";"06200";"NICE";"05/07/2007";"En intérieur";"FicheMesure11430.pdf";"Oui";"0,47";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,35";"";"0,19";"";"0,5";"";"";"";"";"";"";""
"11431";"7,23";"43,708889";"43°42'32.000N 7°13'48.000E";"06088";"Boulevard de la Madeleine";"Groupe Scolaire Madeleine Supérieure, au 3ème étage, dans la bibliothèque, côté salle de réunion";"06200";"NICE";"05/07/2007";"En intérieur";"FicheMesure11431.pdf";"Oui";"1,18";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,64";"";"";"";"1,34";"";"";"";"";"";"";""
"11456";"5,153611";"43,634444";"43°38'3.998N 5°9'13.000E";"13069";"Avenue Frédéric Mistral";"Devant le n°22";"13330";"PELISSANNE";"01/06/2007";"En extérieur";"FicheMesure11456.pdf";"Oui";"1,92";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,3";"";"";"";"";"";"";"";"";"";"";"";"3,63";"";"";"";"0,13";"";"";"";"";"0,3";"";"84,375"
"11457";"5,238611";"43,488056";"43°29'17.002N 5°14'19.000E";"13081";"Rue Edmond Rostand";"Devant l'entrée de M. Pechard";"13340";"ROGNAC";"10/05/2007";"En extérieur";"FicheMesure11457.pdf";"Oui";"1,43";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"3,05";"";"";"";"0,84";"";"";"";"";"0,15";"";"89,51"
"11493";"4,149167";"43,526667";"43°31'36.001N 4°8'57.001E";"30133";"Avenue Jean Jaurès";"Devant le n°150 de la maison de la plage";"30240";"GRAU DU ROI";"21/06/2007";"En extérieur";"FicheMesure11493.pdf";"Oui";"0,65";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,82";"";"0,58";"";"0,31";"";"";"";"";"0,14";"";"78,462"
"11498";"4,134444";"43,535556";"43°32'8.002N 4°8'3.998E";"30133";"Quai Colbert";"Résidence l'Impérial, entrée E, 5ème étage, chez M. Chardon, dans la salle à manger";"30240";"GRAU DU ROI";"22/05/2007";"En intérieur";"FicheMesure11498.pdf";"Oui";"0,38";"Lieu d'habitation";"AEXPERTISE";"0,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,53";"";"0,34";"";"0,16";"";"";"";"";"0,22";"";"42,105"
"11499";"4,134444";"43,535556";"43°32'8.002N 4°8'3.998E";"30133";"Quai Colbert";"Résidence l'Impérial, entrée E, chez M. Chardon, dans le couloir, 5ème étage";"30240";"GRAU DU ROI";"22/05/2007";"En intérieur";"FicheMesure11499.pdf";"Oui";"0,4";"Lieu d'habitation";"AEXPERTISE";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,39";"";"0,08";"";"";"";"";"";"";"0,06";"";"85"
"11500";"4,134444";"43,535556";"43°32'8.002N 4°8'3.998E";"30133";"Quai Colbert";"Résidence l'Impérial, entrée E, chez M. Chardon, dans la chambre 2, 5ème étage";"30240";"GRAU DU ROI";"22/05/2007";"En intérieur";"FicheMesure11500.pdf";"Oui";"0,3";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"0,16";"";"0,18";"";"";"";"";"";"";""
"11501";"5,41";"43,321944";"43°19'18.998N 5°24'36.000E";"13213";"Boulevard Paulo";"Chez M.Vannieri, au 6ème étage, dans la chambre";"13013";"MARSEILLE 13E ARRONDISSEMENT";"05/07/2007";"En intérieur";"FicheMesure11501.pdf";"Oui";"2,25";"Lieu d'habitation";"AEXPERTISE";"";"0,52";"0,08";"";"0,27";"";"";"0,06";"";"";"";"";"";"";"1,25";"";"1,69";"";"";"";"";"";"";"0,594";"";"73,583"
"11502";"7,236944";"43,701111";"43°42'4.000N 7°14'12.998E";"06088";"Boulevard de la Madeleine";"Résidence Le Marignan, au 7ème étage, chez Mme Capacci, dans la salle à manger, côté terrasse";"06200";"NICE";"27/06/2007";"En intérieur";"FicheMesure11502.pdf";"Oui";"1,85";"Lieu d'habitation";"AEXPERTISE";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"2,99";"";"";"";"";"";"";"0,14";"";"92,432"
"11503";"7,236944";"43,701667";"43°42'6.001N 7°14'12.998E";"06088";"Boulevard de la Madeleine";"Résidence L'Orangeraie, au 8ème étage, chez Mme Lorenzini, sur la terrasse de la cuisine";"06200";"NICE";"27/06/2007";"En intérieur";"FicheMesure11503.pdf";"Oui";"3,25";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,11";"";"6,17";"";"0,5";"";"";"";"";"";"";""
"11504";"7,238056";"43,701389";"43°42'5.000N 7°14'17.002E";"06088";"Boulevard de la Madeleine";"Chez M. et Mme Durochat, au 1er étage, dans la salle à manger, côté mer";"06200";"NICE";"27/06/2007";"En intérieur";"FicheMesure11504.pdf";"Oui";"1,1";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,95";"";"0,75";"";"0,5";"";"";"";"";"";"";""
"11505";"5,353611";"43,388611";"43°23'19.000N 5°21'13.000E";"13106";"Chemin de la Bédoule";"Résidence La Gavotte Peyret, sur l'aire de jeux pour les enfants";"13240";"SEPTEMES LES VALLONS";"05/06/2007";"En extérieur";"FicheMesure11505.pdf";"Oui";"0";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,19";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"0,17";"";"";"";"";"";"";"0,19";"";""
"11506";"5,353611";"43,388611";"43°23'19.000N 5°21'13.000E";"13106";"Chemin de la Bédoule";"Résidence La Gavotte Peyret, entre le bâtiment N et la tour E";"13240";"SEPTEMES LES VALLONS";"05/06/2007";"En extérieur";"FicheMesure11506.pdf";"Oui";"0,32";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"0,35";"";"0,13";"";"0,21";"";"";"";"";"0,22";"";"31,25"
"11507";"5,353611";"43,388611";"43°23'19.000N 5°21'13.000E";"13106";"Chemin de la Bédoule";"Résidence La Gavotte Peyret, dans la tour E, au 17ème étage, sur le palier du côté du n°190";"13240";"SEPTEMES LES VALLONS";"05/06/2007";"En intérieur";"FicheMesure11507.pdf";"Oui";"0";"Lieu d'habitation";"AEXPERTISE";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"";"";"0,06";"";"";"";"";"0,13";"";""
"11509";"4,956389";"44,161944";"44°9'42.998N 4°57'23.000E";"84149";"Rue des Barrys";"A 25m de l'intersection avec la rue Frédéric Mistral";"84150";"VIOLES";"01/06/2007";"En extérieur";"FicheMesure11509.pdf";"Oui";"0,84";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,2";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,39";"";"";"";"";"";"";"0,2";"";"76,19"
"11545";"5,3775";"43,302778";"43°18'10.001N 5°22'39.000E";"13203";"Rue Jules Ferry";"France Télécom, bâtiment A, au 4ème étage, dans la salle GRM, devant la fenêtre, côté Boulevard Nédélec et rue J. Ferry";"13003";"MARSEILLE 3E ARRONDISSEMENT";"18/06/2007";"En intérieur";"FicheMesure11545.pdf";"Oui";"0,91";"Lieu d'habitation";"AEXPERTISE";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"1,16";"";"1,13";"";"";"";"";"0,18";"";"80,22"
"11652";"4,1525";"43,527222";"43°31'37.999N 4°9'9.000E";"30133";"Rue du Pluvier Doré";"Quartier Montplaisir, devant le n°15 près du château d'eau";"30240";"GRAU DU ROI";"20/07/2007";"En extérieur";"FicheMesure11652.pdf";"Oui";"0,9";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"1,4";"";"0,2";"";"";"";"";"0,14";"";"84,444"
"11653";"6,389167";"43,148611";"43°8'55.000N 6°23'21.001E";"83070";"Hameau du Four des Maures";"Les Hauts de Saint Clair, devant les réservoirs d'eau";"83980";"LAVANDOU";"25/07/2007";"En extérieur";"FicheMesure11653.pdf";"Oui";"0,42";"Divers";"AEXPERTISE";"";"0,18";"0,1";"";"0,13";"";"";"0,28";"";"";"";"";"";"";"0,08";"";"0,1";"";"";"";"";"";"";"0,371";"";"11,648"
"11654";"6,389167";"43,148889";"43°8'56.000N 6°23'21.001E";"83070";"Hameau du Four des Maures";"Les Hauts de Saint Clair, devant le portail d'entrée de la copropriété";"83980";"LAVANDOU";"25/07/2007";"En extérieur";"FicheMesure11654.pdf";"Oui";"0";"Rue / Route / Parking";"AEXPERTISE";"";"0,09";"0,06";"";"0,08";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,174";"";""
"11658";"5,385556";"43,294722";"43°17'40.999N 5°23'8.002E";"13206";"Place Jean Jaurès";"Mr Catalin au 8éme étage dans la salle à manger";"13006";"MARSEILLE 6E ARRONDISSEMENT";"25/07/2007";"En intérieur";"FicheMesure11658.pdf";"Oui";"0,53";"Lieu d'habitation";"AEXPERTISE";"";"";"0,06";"";"0,08";"";"";"0,07";"";"";"";"";"";"";"0,97";"";"0,43";"";"0,14";"";"";"";"";"0,122";"";"76,969"
"11659";"5,385556";"43,294722";"43°17'40.999N 5°23'8.002E";"13206";"Place Jean Jaurès";"Mr Catalin au 8éme étage dans le bureau côté antenne pignon";"13006";"MARSEILLE 6E ARRONDISSEMENT";"25/07/2007";"En intérieur";"FicheMesure11659.pdf";"Oui";"1,12";"Lieu d'habitation";"AEXPERTISE";"0,07";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"2,11";"";"0,84";"";"0,14";"";"";"";"";"0,114";"";"89,82"
"11660";"5,385556";"43,294722";"43°17'40.999N 5°23'8.002E";"13206";"Place Jean Jaurès";"Mr Catalin au 8éme étage sur la terrasse côté cuisine";"13006";"MARSEILLE 6E ARRONDISSEMENT";"25/07/2007";"En extérieur";"FicheMesure11660.pdf";"Oui";"1,14";"Divers";"AEXPERTISE";"";"0,17";"0,14";"";"0,18";"";"";"0,19";"";"";"";"";"";"";"1,94";"";"1,42";"";"0,42";"";"";"";"";"0,342";"";"69,995"
"11661";"5,375556";"43,245833";"43°14'44.999N 5°22'32.002E";"13208";"Avenue de la Pointe Rouge";"Résidence de La Pointe Rouge, Bâtiment Antarès, au n°12, au 3ème étage, chez Mme Walter, sur la terrasse";"13008";"MARSEILLE 8E ARRONDISSEMENT";"25/07/2007";"En extérieur";"FicheMesure11661.pdf";"Oui";"0,31";"Divers";"AEXPERTISE";"0,06";"";"0,06";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"1,22";"";"";"";"";"";"";"0,104";"";"66,476"
"11662";"5,375556";"43,245833";"43°14'44.999N 5°22'32.002E";"13208";"Avenue de la Pointe Rouge";"Résidence de La Pointe Rouge, bâtiment Erida, au n°19, au 4ème étage, Chez Mme Caracciulo, sur la terrasse";"13008";"MARSEILLE 8E ARRONDISSEMENT";"25/07/2007";"En extérieur";"FicheMesure11662.pdf";"Oui";"0,62";"Divers";"AEXPERTISE";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"1,18";"";"0,08";"";"";"";"";"0,07";"";"88,71"
"11663";"5,376111";"43,246111";"43°14'46.000N 5°22'34.000E";"13208";"Avenue de la Pointe Rouge";"Résidence de la Pointe Rouge, bâtiment Erida, au n°19, au 4ème étage, Chez Mme Caracciulo, dans la salle à manger";"13008";"MARSEILLE 8E ARRONDISSEMENT";"25/07/2007";"En intérieur";"FicheMesure11663.pdf";"Oui";"0,31";"Lieu d'habitation";"AEXPERTISE";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,71";"";"";"";"";"";"";"0,06";"";"80,645"
